"uniqueid","highest_severity_rank","max_charge"
12246960,5,1
12246974,5,4
12246984,5,2
12246986,5,2
12246990,6,5
12247005,5,3
12247012,5,4
12247026,4,2
12247049,5,1
12247050,5,6
12247059,5,1
12247060,5,1
12247061,5,3
12247064,4,3
12247073,4,3
12247105,6,3
12247114,5,5
12247116,6,2
12247118,6,2
12247128,7,3
12247150,4,1
12247153,7,3
12247158,5,5
12247173,5,3
12247181,4,3
12247182,4,2
12247187,6,1
12247189,6,1
12247195,5,3
12247197,5,4
12247203,4,1
12247208,5,3
12247214,7,3
12247244,4,2
12247265,5,1
12247282,5,7
12247284,4,2
12247310,5,4
12247437,4,3
12247548,5,1
12247553,3,1
12247561,4,2
12247609,4,1
12247611,4,1
12247612,5,5
12247622,5,3
12247632,5,3
12247669,5,2
12247680,5,4
12247689,6,3
12247720,4,1
12247732,4,1
12247734,5,5
12247798,5,3
12247807,5,1
12247814,5,1
12247824,5,1
12247833,5,3
12247835,5,1
12247860,5,2
12247862,6,8
12247877,5,7
12247892,5,3
12247905,5,1
12247906,6,5
12247910,6,1
12247929,4,5
12247941,3,1
12247945,4,1
12247954,5,5
12247959,5,4
12247989,5,4
12247999,5,4
12248009,5,4
12248025,4,1
12248027,5,2
12248036,4,2
12248068,5,4
12248221,5,1
12248226,5,5
12248256,5,2
12248290,5,7
12248336,4,1
12248345,2,1
12248449,6,2
12248452,5,4
12248457,4,4
12248464,3,1
12248486,6,8
12248498,5,2
12248515,6,1
12248531,7,10
12248537,5,3
12248542,5,1
12248544,5,3
12248545,3,2
12248576,5,3
12248583,5,15
12248598,4,1
12248601,6,1
12248610,5,5
12248619,5,2
12248620,6,7
12248625,5,1
12248676,6,1
12249021,4,2
12249022,7,4
12249129,5,2
12249131,5,2
12249165,5,3
12249193,5,4
12249203,4,1
12249208,5,5
12249211,5,2
12249228,4,5
12249229,5,1
12249236,4,1
12249253,5,2
12249272,4,2
12249290,4,5
12249305,4,6
12249323,7,9
12249365,5,1
12249400,7,1
12249404,4,3
12249410,6,3
12249417,4,1
12249432,4,2
12249521,5,7
12249551,6,4
12249560,5,1
12249616,6,1
12249634,6,1
12249637,5,2
12249644,4,3
12249650,5,4
12249694,5,1
12249695,6,3
12249701,4,1
12249854,6,8
12249857,5,8
12249888,6,2
12249920,5,4
12249924,7,5
12249925,5,3
12249930,5,3
12249947,5,1
12249956,6,8
12249960,5,2
12249961,5,14
12249964,4,1
12249965,4,6
12249971,5,3
12249991,4,1
12250006,6,5
12250048,6,6
12250137,6,1
12250157,5,2
12250174,4,3
12250180,5,4
12250207,5,1
12250219,5,3
12250248,5,1
12250251,5,5
12250265,5,4
12250310,4,4
12250326,4,1
12250335,4,1
12250337,5,2
12250340,5,6
12250349,5,3
12250369,5,4
12250374,5,1
12250381,5,2
12250951,5,1
12250969,4,2
12250971,6,1
12250972,4,2
12250998,4,2
12251012,6,8
12251014,5,5
12251018,4,4
12251028,5,3
12251050,4,3
12251068,7,1
12251084,6,1
12251103,5,3
12251112,5,1
12251184,4,2
12251271,5,3
12251304,5,4
12251309,5,5
12251312,7,9
12251344,5,1
12251381,5,1
12251384,5,1
12251389,4,3
12251394,6,1
12251424,5,6
12251431,5,5
12251455,5,1
12251470,6,5
12251474,5,1
12251475,5,5
12251478,6,7
12251481,5,2
12251484,3,2
12251492,5,9
12251501,5,1
12251504,6,1
12251513,5,2
12251521,6,3
12251538,7,4
12251565,6,3
12251571,7,5
12251588,5,1
12251593,5,2
12251618,3,1
12251809,5,2
12251815,5,1
12251836,5,4
12251870,6,4
12251912,4,3
12251927,5,3
12251941,5,11
12251946,5,7
12251964,5,1
12251987,5,7
12251992,4,4
12251994,5,6
12252001,4,4
12252007,4,3
12252008,5,2
12252011,5,4
12252014,4,2
12252015,6,1
12252016,5,4
12252061,7,4
12252062,6,5
12252068,5,1
12252072,5,8
12252093,4,1
12252094,5,3
12252128,5,5
12252136,4,3
12252139,5,2
12252140,4,1
12252141,5,2
12252145,5,5
12252164,6,1
12252173,4,2
12252206,5,3
12252220,5,4
12252593,6,3
12252599,5,2
12252600,5,2
12252619,5,6
12252633,5,1
12252634,4,2
12252642,4,1
12252650,5,7
12252657,6,5
12252659,5,1
12252661,5,2
12252665,5,2
12252706,5,5
12252707,5,5
12252710,4,3
12252720,5,5
12252735,4,1
12252755,6,2
12252775,5,11
12252793,4,1
12252799,4,2
12252805,5,2
12252867,5,10
12252873,5,7
12252880,4,4
12252882,4,3
12252892,6,3
12252897,4,5
12252909,6,4
12252911,6,3
12252917,6,4
12252926,5,4
12252945,6,3
12252948,5,2
12252949,6,1
12252958,5,2
12252969,5,1
12252970,6,1
12252972,6,3
12252974,4,3
12252982,5,3
12252983,5,4
12252988,6,4
12252989,6,1
12253003,6,2
12253015,5,2
12253024,6,3
12253030,6,3
12253031,5,3
12253041,5,2
12253125,5,6
12253234,4,3
12253327,4,1
12253348,6,6
12253360,6,3
12253369,5,7
12253371,5,8
12253375,5,2
12253387,6,4
12253407,5,3
12253434,7,2
12253438,4,1
12253442,6,2
12253458,6,5
12253503,5,3
12253506,4,3
12253512,6,2
12253543,4,2
12253548,5,1
12253596,5,2
12253603,6,3
12253614,5,3
12253625,5,5
12253663,5,2
12253664,5,6
12253683,4,1
12253690,7,13
12253695,6,1
12253699,5,4
12253705,4,5
12253728,5,2
12253733,4,2
12253743,6,5
12253745,5,3
12253770,4,1
12253872,4,1
12253884,7,2
12254075,5,2
12254088,5,2
12254114,5,3
12254125,5,9
12254164,4,1
12254267,6,4
12254302,6,3
12254327,5,3
12254375,5,2
12254378,5,11
12254391,5,1
12254397,5,1
12254403,7,7
12254404,5,1
12254415,5,1
12254434,6,2
12254442,5,1
12254449,5,12
12254452,5,3
12254465,5,8
12254466,7,2
12254475,4,3
12254477,5,2
12254482,5,1
12254488,6,12
12255287,5,5
12255288,5,6
12255291,5,1
12255301,6,2
12255345,5,3
12255350,4,2
12255358,4,2
12255372,4,5
12255391,6,10
12255392,6,10
12255406,4,4
12255409,5,1
12255422,5,1
12255451,5,9
12255503,4,3
12255535,5,1
12255547,5,3
12255698,5,4
12255707,6,4
12255732,4,4
12255733,5,3
12255750,5,1
12255783,5,1
12255788,5,2
12255813,5,1
12255819,6,4
12255831,5,1
12255859,6,2
12256094,5,3
12256103,6,2
12256138,6,1
12256143,6,2
12256146,5,3
12256159,6,3
12256179,6,4
12256182,6,2
12256224,5,2
12256237,7,1
12256255,5,1
12256278,5,2
12256317,5,4
12256342,5,3
12256345,5,7
12256372,5,1
12256400,5,1
12256401,5,4
12256408,4,3
12256437,5,2
12256442,7,1
12256444,5,5
12256447,6,5
12256605,5,5
12256613,5,3
12256624,5,2
12256644,5,1
12256665,4,1
12256666,5,4
12256719,4,2
12256721,5,1
12256722,4,2
12256730,5,1
12256734,5,4
12256742,5,6
12256781,5,11
12256783,5,3
12256785,4,1
12256804,4,1
12256814,4,1
12256830,5,1
12256858,6,11
12256884,5,1
12256915,6,6
12256947,5,6
12256993,5,3
12257001,4,2
12257003,5,2
12257008,5,3
12257011,4,2
12257027,6,3
12257028,6,3
12257033,3,1
12257049,6,2
12257064,5,4
12257067,5,5
12257071,5,5
12257080,7,7
12257086,5,4
12257090,5,4
12257095,5,1
12257112,6,6
12257113,5,4
12257126,6,2
12257272,5,3
12257276,6,10
12257379,6,3
12257394,5,1
12257429,6,1
12257464,5,1
12257474,5,2
12257496,6,1
12257498,5,3
12257505,5,4
12257508,5,2
12257519,5,4
12257555,5,2
12257557,5,3
12257586,4,4
12257613,5,3
12257623,5,2
12257636,5,5
12257644,6,5
12257651,7,7
12257659,5,1
12257663,5,2
12257677,3,2
12257679,6,2
12257697,7,6
12257718,6,1
12257749,5,3
12257767,4,4
12257795,6,13
12257996,5,2
12258003,4,1
12258015,5,3
12258032,4,5
12258065,5,1
12258066,4,3
12258084,5,1
12258107,5,1
12258109,4,1
12258116,4,2
12258119,4,2
12258127,4,1
12258131,5,1
12258132,5,4
12258151,4,1
12258185,7,14
12258186,5,2
12258187,5,3
12258192,6,1
12258193,4,2
12258198,5,2
12258200,5,1
12258206,5,1
12258214,5,2
12258284,5,12
12258328,6,6
12258346,6,4
12258348,5,2
12258350,6,4
12258352,5,1
12258354,6,8
12258361,5,2
12258391,5,3
12258398,4,2
12258406,5,2
12258422,7,14
12258446,5,1
12258449,5,5
12258492,5,4
12258510,5,1
12258519,5,1
12258674,6,8
12261091,4,2
12261094,5,4
12261095,4,5
12261108,7,76
12261118,6,2
12261120,4,2
12261122,6,1
12261125,5,2
12261130,5,2
12261132,6,2
12261137,5,1
12261142,5,5
12261181,5,4
12261198,5,1
12261204,5,1
12261206,5,41
12261209,5,3
12261210,5,3
12261214,6,2
12261218,5,1
12261224,5,2
12261247,5,1
12261252,4,1
12261267,5,4
12261276,6,1
12261278,4,2
12261283,3,3
12261286,5,1
12261294,5,40
12261335,6,1
12261338,5,1
12261339,5,2
12261348,5,1
12261350,5,2
12261356,3,3
12261365,5,2
12261374,7,2
12261375,5,1
12261377,4,4
12261388,6,1
12261402,5,2
12261434,4,3
12261442,5,1
12261487,6,2
12261490,6,11
12261504,5,6
12261524,5,4
12261534,5,4
12261543,5,2
12261564,5,3
12261610,6,1
12261632,7,2
12261648,5,3
12261656,5,8
12261658,4,7
12261660,7,4
12261895,6,7
12261902,5,9
12261927,5,3
12261931,5,1
12261951,4,2
12261953,5,1
12261962,4,2
12261964,5,3
12261969,5,6
12261988,6,6
12261991,5,4
12262002,5,3
12262006,5,5
12262061,4,2
12262078,5,1
12262082,5,3
12262131,5,2
12262139,5,4
12262168,5,3
12262177,5,1
12262179,6,3
12262209,5,3
12262215,5,2
12262270,5,4
12262284,5,1
12262302,5,4
12262303,5,5
12262309,4,3
12262317,6,4
12262320,5,3
12262321,5,6
12262327,4,1
12262344,5,7
12262348,5,4
12262370,6,7
12262445,6,4
12262472,6,6
12262473,5,2
12262478,4,2
12262484,5,1
12262490,5,6
12262491,4,2
12262505,5,6
12262546,6,4
12262559,7,3
12262580,4,4
12262596,5,9
12262614,5,1
12262624,5,4
12262631,5,3
12262791,6,4
12262793,5,1
12262819,5,1
12262821,5,7
12262868,4,1
12262882,5,1
12262888,3,1
12262897,4,1
12262902,5,2
12262914,4,1
12263167,6,2
12263184,5,1
12263210,5,2
12263215,5,1
12263224,6,4
12263225,5,2
12263229,5,3
12263231,3,2
12263233,5,4
12263244,5,7
12263254,4,2
12263257,4,1
12263285,6,7
12263307,5,1
12263310,5,1
12263319,5,6
12263332,5,2
12263347,5,1
12263360,5,3
12263368,5,2
12263378,5,2
12263381,6,2
12263387,5,7
12263402,5,1
12263406,5,1
12263417,5,2
12263420,5,3
12263426,4,1
12263432,6,8
12263437,5,7
12263472,5,4
12263487,5,4
12263489,6,1
12263490,5,1
12263499,5,2
12263514,5,1
12263522,5,3
12263527,6,3
12263528,6,17
12263531,4,2
12263544,5,5
12263546,5,2
12263565,5,3
12263566,6,3
12263582,4,5
12263592,3,2
12263600,5,2
12263609,6,2
12263742,6,1
12263756,7,5
12263759,5,2
12263773,6,4
12263802,5,2
12263807,5,5
12263814,6,2
12263819,5,2
12263840,4,1
12263845,5,1
12263862,6,5
12263885,5,2
12263889,5,2
12263893,5,2
12263898,5,3
12263900,5,16
12263902,6,3
12263905,5,1
12263937,5,5
12263944,5,2
12263951,5,2
12263958,6,1
12263963,6,1
12263980,5,2
12263981,4,6
12263982,5,3
12263985,5,7
12263989,6,1
12263990,5,5
12264008,6,6
12264018,4,2
12264019,4,1
12264027,6,1
12264047,5,13
12264048,6,5
12264052,6,1
12264058,5,4
12264073,5,6
12264074,5,3
12264082,5,1
12264127,6,2
12264141,5,2
12264179,6,5
12264194,5,1
12264215,5,2
12264217,6,2
12264221,5,3
12264229,4,2
12264254,7,1
12264262,7,1
12264268,4,1
12264757,5,2
12264766,5,3
12264768,5,7
12264826,5,3
12264827,4,1
12264835,4,1
12264849,5,5
12264858,4,1
12264887,5,5
12264899,6,2
12264903,6,1
12264907,4,1
12264920,6,1
12264952,5,6
12264960,4,3
12264972,7,4
12264974,5,1
12264983,5,2
12265030,3,1
12265041,5,2
12265064,4,1
12265096,4,2
12265103,5,1
12265112,6,9
12265118,5,1
12265125,6,1
12265169,7,4
12265177,4,2
12265178,4,3
12265180,5,3
12265187,5,3
12265188,5,2
12265192,6,5
12265195,5,6
12265214,5,3
12265217,5,13
12265218,4,2
12265224,5,5
12265227,5,2
12265266,5,1
12265273,5,1
12265297,6,4
12265482,7,6
12265521,5,1
12265539,5,5
12265540,5,3
12265550,6,4
12265555,3,2
12265557,5,6
12265581,6,21
12265584,5,1
12265601,5,1
12265611,5,2
12265617,5,2
12265619,4,1
12265647,4,3
12265652,5,6
12265663,5,3
12265671,6,2
12265674,6,6
12265683,6,1
12265686,5,1
12265705,4,4
12265727,5,4
12265735,4,2
12265747,5,1
12265774,7,1
12265775,5,1
12265779,5,2
12265782,5,2
12265787,4,1
12265798,4,1
12265816,5,1
12265835,5,1
12265839,5,3
12265846,6,1
12265855,6,7
12265870,4,1
12265883,6,10
12265923,5,16
12265924,5,2
12265929,7,20
12265936,5,2
12265954,5,1
12266096,5,1
12266147,4,3
12266204,5,2
12266205,5,1
12266213,4,5
12266219,3,5
12266328,7,4
12266330,5,3
12266336,5,2
12266340,5,1
12266344,5,6
12266347,5,1
12266348,7,3
12266351,7,2
12266380,5,9
12266398,5,1
12266424,5,2
12266430,5,1
12266440,6,2
12266462,4,1
12266463,5,2
12266483,6,1
12266489,5,2
12266503,5,5
12266510,5,2
12266749,5,1
12266757,5,1
12266765,5,4
12266784,5,4
12266795,5,2
12266811,5,4
12266813,5,7
12266840,6,4
12266851,6,2
12266868,5,3
12266888,5,3
12267011,4,4
12267012,5,1
12267038,5,3
12267039,7,19
12267053,5,4
12267067,7,1
12267072,4,1
12267090,5,6
12267102,4,2
12267107,5,1
12267119,7,2
12267131,5,5
12267133,6,3
12267169,5,1
12267369,5,6
12267370,5,6
12267374,6,7
12267387,5,2
12267391,5,2
12267399,4,1
12267404,5,3
12267468,5,3
12267477,7,3
12267489,5,4
12267492,4,1
12267497,3,1
12267499,5,2
12267502,6,3
12267505,4,2
12267525,5,2
12267565,5,2
12267567,5,1
12267600,5,4
12267618,5,10
12267631,7,2
12267642,5,7
12267675,5,3
12267686,5,5
12267734,4,1
12267738,5,5
12267739,6,2
12267742,5,4
12267743,4,3
12267745,5,2
12267759,5,1
12267764,4,2
12267770,4,3
12267774,7,7
12267775,6,3
12267784,6,2
12267791,5,3
12267810,5,2
12267815,5,7
12267819,5,3
12268054,3,1
12268060,4,1
12268615,5,3
12268624,5,1
12268628,5,4
12268630,5,2
12268672,6,3
12268673,5,7
12268675,5,3
12268678,5,5
12268681,5,8
12268682,5,2
12268684,5,2
12268685,5,5
12268705,5,4
12268713,4,1
12268740,7,16
12268745,5,1
12268746,5,2
12268760,6,3
12268767,6,2
12268768,4,3
12268770,7,11
12268804,5,5
12268832,6,4
12268846,5,1
12268852,5,3
12268871,6,6
12268882,4,1
12268885,7,2
12268888,6,9
12268893,5,6
12268903,5,6
12268905,5,1
12268910,5,4
12268912,5,2
12268925,6,2
12268928,5,2
12268929,4,4
12268957,6,3
12268961,4,9
12268979,5,4
12268996,6,2
12269004,5,1
12269027,5,5
12269032,7,2
12269033,4,1
12269037,5,1
12269041,4,1
12269062,5,1
12269067,5,2
12269098,5,3
12269120,5,4
12269123,5,4
12269131,5,1
12269134,6,11
12269136,5,4
12269141,4,3
12269147,4,6
12269161,5,3
12269343,5,2
12269350,4,2
12269352,5,2
12269360,4,1
12269366,4,2
12269369,4,3
12269375,5,3
12269413,3,1
12269427,4,1
12269429,5,2
12269432,4,1
12269441,5,1
12269444,4,1
12269447,5,3
12269450,6,1
12269455,4,1
12269458,5,4
12269472,4,1
12269503,5,8
12269506,4,1
12269523,4,1
12269549,4,1
12269550,6,6
12269556,4,2
12269560,5,3
12269562,4,1
12269564,5,4
12269569,5,2
12269579,7,2
12269580,5,1
12269582,6,4
12269593,6,13
12269662,5,2
12269674,6,2
12269679,5,2
12269715,4,1
12269732,5,1
12269744,5,3
12269746,5,7
12269769,5,1
12269775,5,3
12269776,5,4
12269790,7,4
12269801,5,4
12269802,6,1
12269821,4,2
12269845,5,5
12269923,6,1
12269945,5,4
12269949,4,1
12269959,6,3
12269965,4,1
12269978,6,4
12269986,5,4
12270014,5,1
12270017,5,7
12270029,5,5
12270032,4,2
12270033,4,3
12270129,6,14
12270133,5,4
12270142,5,5
12270160,5,4
12270168,6,2
12270180,3,4
12270185,5,5
12270187,5,6
12270194,3,1
12270199,5,2
12270201,4,3
12270221,6,10
12270237,4,1
12270241,5,2
12270246,6,1
12270249,5,2
12270267,5,4
12270269,5,3
12270273,6,1
12270286,5,7
12270287,5,1
12270289,4,4
12270291,3,2
12270307,5,3
12270308,5,2
12270312,4,1
12270317,5,2
12270320,6,3
12270324,5,1
12270332,5,2
12270333,5,3
12270357,6,6
12270359,5,1
12270366,7,2
12270380,5,1
12270385,4,1
12270395,5,3
12270397,5,3
12270398,6,2
12270400,5,4
12270405,5,2
12270774,6,5
12270798,6,12
12270804,6,2
12270822,7,4
12270827,5,2
12270840,4,1
12270866,5,4
12270876,6,5
12270877,5,2
12270962,5,7
12270971,6,10
12270977,5,24
12270997,4,1
12271032,5,2
12271042,5,2
12271045,4,1
12271053,5,5
12271060,6,4
12271069,5,1
12271076,3,5
12271094,6,3
12271100,5,1
12271102,5,3
12271118,6,9
12271123,5,1
12271141,6,3
12271145,4,1
12271161,5,6
12271169,5,2
12271197,6,2
12271201,4,2
12271202,5,3
12271203,6,2
12271260,5,2
12271437,5,3
12271450,5,1
12271481,6,2
12271483,5,4
12271500,4,3
12271534,6,4
12271560,4,2
12271623,5,1
12271693,5,3
12271697,5,13
12271721,5,4
12271730,5,1
12271761,6,6
12271769,5,6
12271812,4,1
12271819,6,2
12271866,5,3
12272057,5,15
12272059,6,2
12272521,6,7
12272524,6,2
12272526,5,1
12272536,5,7
12272581,5,1
12272582,5,1
12272590,5,6
12272594,5,2
12272597,5,4
12272607,5,2
12272609,5,2
12272613,5,3
12272614,5,4
12272623,5,4
12272630,6,4
12272643,6,1
12272663,5,3
12272671,6,2
12272683,5,1
12272707,3,1
12272721,5,2
12272724,7,4
12272725,5,4
12272727,4,4
12272728,4,1
12272748,5,3
12272773,5,2
12272790,4,2
12272803,6,4
12272804,6,2
12272851,5,3
12272857,6,2
12272863,7,4
12272868,6,4
12272900,4,1
12272909,4,1
12272913,6,4
12272927,7,10
12272932,6,2
12272935,6,3
12272943,6,1
12272958,5,3
12272964,4,3
12272965,5,3
12272977,5,2
12272990,5,3
12273003,5,5
12273006,6,11
12273010,5,1
12273022,6,11
12273025,4,3
12273030,4,1
12273031,5,3
12273033,5,3
12273038,5,1
12273040,6,4
12273050,4,2
12273057,5,4
12273060,5,2
12273063,5,3
12273071,5,6
12273072,5,3
12273075,4,4
12273102,5,5
12273147,5,1
12273148,4,3
12273154,4,1
12273327,6,8
12273329,6,4
12273330,5,1
12273333,5,2
12273338,5,3
12273360,4,4
12273366,5,3
12273377,5,1
12273378,5,1
12273383,4,5
12273388,5,2
12273396,5,3
12273401,5,5
12273414,5,3
12273422,5,2
12273432,6,1
12273483,5,1
12273512,5,6
12273520,6,8
12273539,4,4
12273547,6,2
12273569,6,2
12273594,6,2
12273599,5,6
12273610,4,1
12273621,4,3
12273622,6,4
12273628,4,3
12273654,6,7
12273660,5,4
12273668,6,1
12273682,5,6
12273705,5,3
12273708,5,4
12273730,5,5
12273732,4,1
12273737,5,2
12273764,4,1
12273768,7,4
12273885,6,2
12273915,5,1
12273925,5,8
12273929,4,2
12273963,4,1
12273983,5,2
12273988,6,5
12274013,4,2
12274020,6,1
12274079,5,3
12274088,4,3
12274094,4,2
12274105,4,2
12274106,5,2
12274131,5,5
12274139,5,2
12274143,6,1
12274145,5,1
12274164,7,2
12274179,5,1
12274187,6,3
12274189,5,1
12274190,5,4
12274201,5,7
12274229,5,2
12274234,5,2
12274256,5,5
12274262,4,1
12274268,5,7
12274272,6,2
12274277,4,6
12274279,4,3
12274281,6,3
12274286,5,5
12274301,4,2
12274306,5,2
12274308,5,3
12274309,4,1
12274368,5,2
12274568,5,1
12274617,5,11
12274627,4,2
12274635,4,3
12274651,5,3
12274663,7,2
12274668,6,6
12274696,7,7
12274712,7,3
12274734,5,4
12274736,5,2
12274826,5,1
12274832,5,2
12274847,5,2
12274869,5,7
12274877,5,2
12274878,5,1
12274888,4,3
12274894,4,5
12274901,6,1
12274902,5,4
12274905,4,1
12274933,4,1
12274941,5,5
12274942,5,4
12274950,5,5
12274957,5,4
12274967,4,4
12274985,7,3
12275018,5,3
12275223,5,1
12275241,5,1
12275262,4,3
12275264,3,5
12275294,5,6
12275313,5,1
12275359,5,1
12275365,5,2
12275402,5,5
12275409,5,5
12275415,5,6
12275428,6,2
12275432,6,4
12275433,5,2
12275436,6,5
12275445,5,7
12275448,4,1
12275452,5,2
12275458,5,1
12275470,5,10
12275471,5,3
12275522,5,9
12275542,5,4
12275545,5,8
12277510,6,6
12277527,5,1
12277539,6,2
12277567,6,5
12277645,5,1
12277678,5,5
12277702,5,1
12277716,3,2
12277725,5,6
12277727,4,2
12277749,6,4
12277751,4,5
12277752,5,5
12277756,5,2
12277771,5,1
12277772,5,4
12277780,5,2
12277795,5,3
12277841,6,4
12277926,6,5
12277927,5,7
12277949,4,1
12277971,5,1
12277978,5,2
12277980,5,1
12277999,6,5
12278001,6,7
12278003,6,3
12278035,6,7
12278037,6,4
12278043,4,4
12278085,5,2
12278100,5,5
12278286,6,5
12278290,7,1
12278291,5,6
12278320,5,2
12278331,5,4
12278346,4,3
12278347,6,3
12278349,6,4
12278357,5,1
12278358,3,1
12278368,5,1
12278373,5,8
12278381,5,2
12278388,5,1
12278407,5,4
12278413,5,2
12278416,6,1
12278421,6,1
12278424,5,2
12278425,5,2
12278437,5,4
12278438,4,3
12278459,0,1
12278465,5,2
12278475,5,4
12278528,5,2
12278529,5,4
12278540,4,1
12278569,5,6
12278570,5,7
12278583,5,1
12278590,6,3
12278637,5,2
12278642,4,2
12278674,4,1
12278680,4,1
12278707,5,1
12278710,5,1
12278712,5,1
12278717,6,1
12278718,6,1
12278719,5,1
12278740,5,1
12278743,5,2
12278751,3,3
12278758,5,3
12278761,3,3
12278796,5,4
12278923,6,5
12278937,3,4
12278966,5,2
12278980,6,1
12278992,5,5
12279077,6,1
12279078,6,1
12279106,4,5
12279119,5,2
12279121,5,5
12279122,4,2
12279129,4,7
12279144,6,2
12279160,5,4
12279167,6,2
12279190,6,1
12279227,5,4
12279228,5,1
12279249,4,2
12279290,5,2
12279298,7,2
12279301,6,5
12279563,5,3
12279566,7,6
12279646,5,4
12279702,4,1
12279719,4,1
12279746,4,1
12279773,5,1
12279780,5,3
12279787,4,2
12279805,4,1
12279807,5,1
12279812,6,2
12279821,5,6
12279828,5,1
12279833,6,3
12279834,5,3
12279840,6,8
12279870,4,2
12279874,5,2
12279882,4,1
12279936,0,1
12280061,3,1
12280062,3,1
12280069,4,2
12280103,5,1
12280130,6,2
12280147,5,6
12280151,5,13
12280222,5,1
